stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,zone_id
34073,38765,חוף ראשון לציון,רחוב: שדרות רחבעם זאבי עיר: ראשון לציון רציף:  קומה: ,31.996452,34.733902,0,,38765
34106,38798,חנה ומיכאל לוין/חיים שרף,רחוב: חנה ומיכאל לוין עיר: ראשון לציון רציף:  קומה: ,31.964139,34.823245,0,,38798
34107,38799,בית עלמין צבאי/יוסף בורג,רחוב: ד''ר יוסף בורג עיר: ראשון לציון רציף:  קומה: ,31.968847,34.819409,0,,38799
34109,38801,צומת עין הקורא,רחוב: יציאה לכביש 4 עיר: ראשון לציון רציף:  קומה: ,31.956807,34.786252,0,,38801
34110,38802,ג'י סיטי/חיים בר-לב,רחוב: חיים ברלב עיר: ראשון לציון רציף:  קומה: ,31.983128,34.767979,0,,38802
34111,38803,בסקינד/הכשרת הישוב,רחוב: נדב בסקינד 12 עיר: ראשון לציון רציף:  קומה: ,31.988595,34.768822,0,,38803
34112,38804,גדולי ישראל/השירה העברית,רחוב: גדולי ישראל 17 עיר: ראשון לציון רציף:  קומה: ,31.978316,34.767407,0,,38804
34117,38809,גולדה מאיר/הסיתוונית,רחוב: גולדה מאיר 4 עיר: ראשון לציון רציף:  קומה: ,31.976016,34.784023,0,,38809
34118,38810,אנילביץ'/צייטלין,רחוב: אנילביץ' 27 עיר: ראשון לציון רציף:  קומה: ,31.984269,34.789882,0,,38810
34119,38811,כביש 4311/כביש 412,רחוב: 4311 עיר: ראשון לציון רציף:  קומה: ,31.95373,34.778514,0,,38811
34120,38812,כביש 4311/המדע,רחוב: 4311 עיר: ראשון לציון רציף:  קומה: ,31.950591,34.775117,0,,38812
34121,38813,כביש 4311/מושביץ,רחוב: 4311 עיר: ראשון לציון רציף:  קומה: ,31.949267,34.7722,0,,38813
34122,38814,כביש 4311/נטעים,רחוב: 4311 עיר: ראשון לציון רציף:  קומה: ,31.949374,34.773575,0,,38814
34123,38815,צומת עין הקורא,רחוב: 4311 עיר: ראשון לציון רציף:  קומה: ,31.955737,34.781706,0,,38815
34125,38817,התזמורת/הקלרנית,רחוב: התזמורת 40 עיר: ראשון לציון רציף:  קומה: ,31.964225,34.77408,0,,38817
34126,38818,התזמורת/הגיתית,רחוב: התזמורת 58 עיר: ראשון לציון רציף:  קומה: ,31.964756,34.771862,0,,38818
34131,38823,נווה דקלים/החלוצים,רחוב: נווה דקלים 10 עיר: ראשון לציון רציף:  קומה: ,31.981693,34.764979,0,,38823
34132,38824,נווה דקלים/נתיב העשרה,רחוב: נווה דקלים 24 עיר: ראשון לציון רציף:  קומה: ,31.979799,34.763536,0,,38824
34133,38825,התזמורת/התוף,רחוב: התזמורת 49 עיר: ראשון לציון רציף:  קומה: ,31.964231,34.771467,0,,38825
34134,38826,המכללה למנהל/יצחק רבין,רחוב: שדרות יצחק רבין 5 עיר: ראשון לציון רציף:  קומה: ,31.970068,34.77469,0,,38826
34175,38939,העצמאות/אהרון אוזן,רחוב: העצמאות 52 עיר: ראשון לציון רציף:  קומה: ,31.984372,34.80375,0,,38939
34217,38958,מתחם פלאנט,רחוב:   עיר: ראשון לציון רציף:  קומה: ,31.980599,34.74823,0,,38958
35172,38970,שדרות היובל/העצמאות,רחוב: שדרות היובל עיר: ראשון לציון רציף:  קומה: ,31.982838,34.801209,0,,38970
35173,38971,שדרות הציונות/העצמאות,רחוב: שדרות הציונות עיר: ראשון לציון רציף:  קומה: ,31.982048,34.803062,0,,38971
35283,31850,ת. רכבת משה דיין,רחוב: יציאה לכביש 20 עיר: ראשון לציון רציף:  קומה: ,31.987896,34.758433,0,,31850
35284,31851,יגאל אלון/הרב טיבוביץ,רחוב: יגאל אלון 2 עיר: ראשון לציון רציף:  קומה: ,31.961191,34.820654,0,,31851
35285,31852,יגאל אלון/גרינשפן,רחוב: יגאל אלון 26 עיר: ראשון לציון רציף:  קומה: ,31.955587,34.815835,0,,31852
35286,31853,קניון ראשונים/שדרות נים,רחוב: שדרות נים עיר: ראשון לציון רציף:  קומה: ,31.949172,34.805243,0,,31853
35287,31854,קניון ראשונים/שדרות נים,רחוב: שדרות נים עיר: ראשון לציון רציף:  קומה: ,31.949262,34.804653,0,,31854
35288,31855,יגאל אלון/מורדי הגטאות,רחוב: יגאל אלון עיר: ראשון לציון רציף:  קומה: ,31.956499,34.816975,0,,31855
36829,38358,מנחם גינדי/חיים הרצוג,רחוב: מנחם גינדי 2 עיר: ראשון לציון רציף:  קומה: ,31.968574,34.82668,0,,38358
36830,38359,יוסף בורג/מנחם גינדי,רחוב: ד''ר יוסף בורג עיר: ראשון לציון רציף:  קומה: ,31.970026,34.821507,0,,38359
36831,38360,כתריאל רפפורט/האחד עשר,רחוב: כתריאל רפפורט 16 עיר: ראשון לציון רציף:  קומה: ,31.968655,34.820969,0,,38360
36832,38361,כתריאל רפפורט/דר יוסף בורג,רחוב: כתריאל רפפורט 14 עיר: ראשון לציון רציף:  קומה: ,31.968552,34.821348,0,,38361
36833,38362,יוסף בורג/ההתיישבות,רחוב: ד''ר יוסף בורג 12 עיר: ראשון לציון רציף:  קומה: ,31.970626,34.822298,0,,38362
37870,44237,תחנת מוניות ראשון לציון שד' יעקב,רחוב: שדרות יעקב עיר: ראשון לציון רציף:  קומה: ,31.95521,34.821996,0,,44237
37871,44236,תחנת מוניות ראשון לציון שד' יעקב,רחוב: שדרות יעקב 43 עיר: ראשון לציון רציף:  קומה: ,31.955195,34.822241,0,,44236
37872,44235,תחנת מוניות ראשון לציון הרצל,רחוב: הרצל 72 עיר: ראשון לציון רציף:  קומה: ,31.964505,34.802816,0,,44235
37873,44234,תחנת מוניות ראשון לציון הרצל,רחוב: הרצל 79 עיר: ראשון לציון רציף:  קומה: ,31.964904,34.803014,0,,44234
37874,44233,תחנת מוניות ראשון לציון אבי האסירים,רחוב: אבי האסירים 6 עיר: ראשון לציון רציף:  קומה: ,31.954363,34.804584,0,,44233
37875,44232,תחנת מוניות ראשון לציון אבי האסירים,רחוב: אבי האסירים 5 עיר: ראשון לציון רציף:  קומה: ,31.954163,34.804609,0,,44232
37876,44231,תחנת מוניות ראשון לציון רכבת ראשונים,רחוב:   עיר: ראשון לציון רציף:  קומה: ,31.949086,34.803704,0,,44231
37877,44230,תחנת מוניות ראשון לציון בנימין שמוטקין,רחוב: בנימין שמוטקין 42 עיר: ראשון לציון רציף:  קומה: ,31.982386,34.814526,0,,44230
37878,44229,תחנת מוניות ראשון לציון בנימין שמוטקין,רחוב: בנימין שמוטקין 45 עיר: ראשון לציון רציף:  קומה: ,31.982462,34.814305,0,,44229
37879,44228,תחנת מוניות ראשון לציון דוד סחרוב,רחוב: דוד סחרוב עיר: ראשון לציון רציף:  קומה: ,31.990151,34.773305,0,,44228
37880,44227,תחנת מוניות ראשון לציון דוד סחרוב,רחוב: דוד סחרוב 24 עיר: ראשון לציון רציף:  קומה: ,31.990031,34.773176,0,,44227
38007,44098,תחנת מוניות ראשון לציון הטיילת ורחבעם זאבי,רחוב: הטיילת 1 עיר: ראשון לציון רציף:  קומה: ,31.996899,34.73169,0,,44098
38008,44097,תחנת מוניות ראשון לציון הטייל ורחבעם זאבי,רחוב: הטיילת 1 עיר: ראשון לציון רציף:  קומה: ,31.996809,34.731702,0,,44097
38078,44027,תחנת מוניות ראשל''צ הרב יוסף עזרן מבצע משה,רחוב: הרב יוסף עזרן עיר: ראשון לציון רציף:  קומה: ,31.979757,34.784985,0,,44027
38079,44026,תחנת מוניות ראשל''צ הרב יוסף עזרן מבצע משה,רחוב: הרב יוסף עזרן 6 עיר: ראשון לציון רציף:  קומה: ,31.979682,34.785202,0,,44026
38080,44025,תחנת מוניות ראשון לציון קאנטרי קלאב,רחוב:   עיר: ראשון לציון רציף:  קומה: ,31.949501,34.786387,0,,44025
38288,37413,מסוף קניון הזהב,רחוב:   עיר: ראשון לציון רציף:  קומה: ,31.988604,34.775088,0,,37413
38692,37456,התקומה/ההסתדרות,רחוב: התקומה 31 עיר: ראשון לציון רציף:  קומה: ,31.969032,34.77904,0,,37456
38749,37477,רנה קאסן/שדרות יצחק רבין,רחוב: רנה קאסן עיר: ראשון לציון רציף:  קומה: ,31.975469,34.762135,0,,37477
38750,37476,חנה ומיכאל לוין/אולגה ויהושע,רחוב: חנה ומיכאל לוין עיר: ראשון לציון רציף:  קומה: ,31.965565,34.824364,0,,37476
38751,37475,החלוצים/עין זיוון,רחוב: החלוצים 34 עיר: ראשון לציון רציף:  קומה: ,31.984776,34.762805,0,,37475
38752,37474,החלוצים/יונתן,רחוב: החלוצים 16 עיר: ראשון לציון רציף:  קומה: ,31.983427,34.765217,0,,37474
38970,30065,רבי עקיבא/רבי נחמיה מוטא,רחוב: רבי עקיבא עיר: ראשון לציון רציף:  קומה: ,31.947707,34.823116,0,,30065
38971,30064,רבי עקיבא/רבי נחמיה מוטא,רחוב: רבי עקיבא 1 עיר: ראשון לציון רציף:  קומה: ,31.947781,34.823278,0,,30064
38972,30063,קנר/משה שרת,רחוב: יעקב קנר 3 עיר: ראשון לציון רציף:  קומה: ,31.992743,34.754769,0,,30063
38973,30060,שדרות מינסטר/שדרות רחבעם זאבי,רחוב: שדרות מינסטר עיר: ראשון לציון רציף:  קומה: ,31.991811,34.746649,0,,30060
39268,30497,יעקב פריימן/תנועות הנוער,רחוב: יעקב פריימן עיר: ראשון לציון רציף:  קומה: ,31.974135,34.816838,0,,30497
39638,30549,רחבעם זאבי/שדרות מינסטר,רחוב: שדרות רחבעם זאבי 5 עיר: ראשון לציון רציף:  קומה: ,31.991852,34.747253,0,,30549
40534,31040,ראשון לציון/זכרון יעקב,רחוב: ראשון לציון עיר: פתח תקווה רציף:  קומה: ,32.101389,34.876859,0,,31040
40535,30992,ראשון לציון/שרגא רפאלי,רחוב: ראשון לציון עיר: פתח תקווה רציף:  קומה: ,32.106284,34.875933,0,,30992
40641,31218,כורש/ארגמן,רחוב: כורש 20 עיר: ראשון לציון רציף:  קומה: ,31.996944,34.743608,0,,31218
40806,31371,שדרות רחבעם זאבי/כורש,רחוב: שדרות רחבעם זאבי 22 עיר: ראשון לציון רציף:  קומה: ,31.994751,34.740157,0,,31371
41099,31439,זלמן שז''ר/חיל התותחנים,רחוב: זלמן שז''ר 36 עיר: ראשון לציון רציף:  קומה: ,31.997106,34.738346,0,,31439
41100,31438,זלמן שז''ר/חיל הנדסה,רחוב: זלמן שז''ר 22 עיר: ראשון לציון רציף:  קומה: ,31.996211,34.741303,0,,31438
41596,31762,אלי כהן/האחים גלזר,רחוב: אלי כהן 20 עיר: ראשון לציון רציף:  קומה: ,31.985153,34.808204,0,,31762
41597,31761,אלי כהן/גיבורי ישראל,רחוב: אלי כהן עיר: ראשון לציון רציף:  קומה: ,31.985288,34.808144,0,,31761
41598,31760,אלי כהן/מעפילי אקסודוס,רחוב: אלי כהן 3 עיר: ראשון לציון רציף:  קומה: ,31.986263,34.806552,0,,31760
42153,32006,אריה שנקר/התגלית,רחוב: אריה שנקר 9 עיר: ראשון לציון רציף:  קומה: ,31.951159,34.760783,0,,32006
42723,39941,מסוף קניון הזהב,רחוב:   עיר: ראשון לציון רציף: 1   קומה: ,31.989034,34.775225,0,975,39941
42745,33114,לוז/התפוז,רחוב: לוז 9 עיר: ראשון לציון רציף:  קומה: ,31.987439,34.804398,0,,33114
42746,33112,לוז/בארי,רחוב: לוז 31 עיר: ראשון לציון רציף:  קומה: ,31.989915,34.805938,0,,33112
42747,33108,שלום שבזי/גיבורי ישראל,רחוב: שלום שבזי 10 עיר: ראשון לציון רציף:  קומה: ,31.99055,34.809113,0,,33108
42748,33106,גיבורי ישראל/שלום שבזי,רחוב: גיבורי ישראל 24 עיר: ראשון לציון רציף:  קומה: ,31.989225,34.810723,0,,33106
42773,33132,יעקב פריימן/תנועות הנוער,רחוב: יעקב פריימן עיר: ראשון לציון רציף:  קומה: ,31.973492,34.817952,0,,33132
43519,33727,אברהם בר/רוז'נסקי,רחוב: אברהם בר 5 עיר: ראשון לציון רציף:  קומה: ,31.985098,34.773428,0,,33727
43782,35258,התזמורת/הפסנתר,רחוב: התזמורת 5 עיר: ראשון לציון רציף:  קומה: ,31.966947,34.773343,0,,35258
43937,35286,המהר''ל מפראג/עובדיה,רחוב: המהר''ל מפראג 2 עיר: ראשון לציון רציף:  קומה: ,31.948002,34.822188,0,,35286
43938,35285,המהר''ל מפראג/הרב חיים דוד הלוי,רחוב: המהר''ל מפראג עיר: ראשון לציון רציף:  קומה: ,31.947125,34.818151,0,,35285
43939,35284,רבי יהודה הנשיא/הרב חיים דוד הלוי,רחוב: רבי יהודה הנשיא עיר: ראשון לציון רציף:  קומה: ,31.947399,34.817125,0,,35284
43940,35283,רבי יהודה הנשיא/שמגר,רחוב: רבי יהודה הנשיא 60 עיר: ראשון לציון רציף:  קומה: ,31.948362,34.813134,0,,35283
43941,35282,רבי יהודה הנשיא/הסנהדרין,רחוב: רבי יהודה הנשיא 17 עיר: ראשון לציון רציף:  קומה: ,31.948039,34.813806,0,,35282
44335,35561,רבי עקיבא/חיים חפר,רחוב: רבי עקיבא עיר: ראשון לציון רציף:  קומה: ,31.94648,34.828606,0,,35561
44336,35556,רבי עקיבא/חיים חפר,רחוב: רבי עקיבא 58 עיר: ראשון לציון רציף:  קומה: ,31.946312,34.828888,0,,35556
44337,35546,דודו דותן/חיים חפר,רחוב: דודו דותן 5 עיר: ראשון לציון רציף:  קומה: ,31.948178,34.830926,0,,35546
44338,35542,חיים חפר/דודו דותן,רחוב: חיים חפר 12 עיר: ראשון לציון רציף:  קומה: ,31.947942,34.830324,0,,35542
44339,35529,חיים חפר/דודו דותן,רחוב: חיים חפר 5 עיר: ראשון לציון רציף:  קומה: ,31.948704,34.830484,0,,35529
44398,35666,שדרות הציונות/דרך המכבים,רחוב: שדרות הציונות עיר: ראשון לציון רציף:  קומה: ,31.981084,34.808515,0,,35666
44487,36049,צומת בית דגן/כביש 412,רחוב: 412 עיר: ראשון לציון רציף:  קומה: ,32.001305,34.820772,0,,36049
44680,36146,חונים נוסעים ראשון לציון/יוסף טומי לפיד,רחוב: יוסף טומי לפיד עיר: ראשון לציון רציף:  קומה: ,31.973013,34.752568,0,,36146
44681,36145,חונים נוסעים ראשון לציון/דרך ההצלחה,רחוב: דרך ההצלחה עיר: ראשון לציון רציף:  קומה: ,31.972627,34.751512,0,,36145
44695,36265,יוסף טומי לפיד/דרך ההצלחה,רחוב: יוסף טומי לפיד עיר: ראשון לציון רציף:  קומה: ,31.974203,34.750745,0,,36265
44696,36057,תחנה מרכזית/ההסתדרות,רחוב: ההסתדרות 4 עיר: ראשון לציון רציף:  קומה: ,31.966063,34.785934,0,,36057
44697,36054,ת. מרכזית ראשל''צ/ההסתדרות,רחוב: ההסתדרות עיר: ראשון לציון רציף:  קומה: ,31.966391,34.784035,0,,36054
45021,36494,אפרים קישון/אריק איינשטיין,רחוב:   עיר: ראשון לציון רציף:  קומה: ,31.9493,34.827589,0,,36494
47696,36055,מסוף אבי האסירים,רחוב:   עיר: ראשון לציון רציף: 0 קומה: 0,31.954371,34.803814,0,23881,36055
47702,39941,מסוף קניון הזהב,רחוב:   עיר: ראשון לציון רציף: 0 קומה: 0,31.989034,34.775225,0,975,39941
47762,36055,מסוף אבי האסירים,רחוב:   עיר: ראשון לציון רציף: 1 קומה: ,31.954371,34.803814,0,23881,36055
47783,36055,מסוף אבי האסירים,רחוב:   עיר: ראשון לציון רציף: 0 קומה: ,31.954371,34.803814,0,23881,36055
47831,33512,ת. מרכזית ראשל''צ/רציפים,רחוב:   עיר: ראשון לציון רציף: 5   קומה: ,31.96779,34.785633,0,21658,33512
47832,33512,ת. מרכזית ראשל''צ/רציפים,רחוב:   עיר: ראשון לציון רציף: 7   קומה: ,31.96779,34.785633,0,21658,33512
47833,33512,ת. מרכזית ראשל''צ/רציפים,רחוב:   עיר: ראשון לציון רציף: 4   קומה: ,31.96779,34.785633,0,21658,33512
47836,33512,ת. מרכזית ראשל''צ/רציפים,רחוב:   עיר: ראשון לציון רציף: 15  קומה: ,31.96779,34.785633,0,21658,33512
47837,33512,ת. מרכזית ראשל''צ/רציפים,רחוב:   עיר: ראשון לציון רציף: 17  קומה: ,31.96779,34.785633,0,21658,33512
47978,33512,ת. מרכזית ראשל''צ/רציפים,רחוב:   עיר: ראשון לציון רציף: 6   קומה: ,31.96779,34.785633,0,21658,33512
47993,33512,ת. מרכזית ראשל''צ/רציפים,רחוב:   עיר: ראשון לציון רציף: 19  קומה: ,31.96779,34.785633,0,21658,33512
47999,33512,ת. מרכזית ראשל''צ/רציפים,רחוב:   עיר: ראשון לציון רציף: 8   קומה: ,31.96779,34.785633,0,21658,33512
48122,33512,ת. מרכזית ראשל''צ/רציפים,רחוב:   עיר: ראשון לציון רציף: 11  קומה: ,31.96779,34.785633,0,21658,33512
48137,33512,ת. מרכזית ראשל''צ/רציפים,רחוב:   עיר: ראשון לציון רציף: 14  קומה: ,31.96779,34.785633,0,21658,33512
48138,33512,ת. מרכזית ראשל''צ/רציפים,רחוב:   עיר: ראשון לציון רציף: 18  קומה: ,31.96779,34.785633,0,21658,33512
48139,33512,ת. מרכזית ראשל''צ/רציפים,רחוב:   עיר: ראשון לציון רציף: 20  קומה: ,31.96779,34.785633,0,21658,33512
48173,33512,ת. מרכזית ראשל''צ/רציפים,רחוב:   עיר: ראשון לציון רציף: 13  קומה: ,31.96779,34.785633,0,21658,33512
48174,39941,מסוף קניון הזהב,רחוב:   עיר: ראשון לציון רציף: 0 קומה: ,31.989034,34.775225,0,975,39941
48194,33512,ת. מרכזית ראשל''צ/רציפים,רחוב:   עיר: ראשון לציון רציף: 9   קומה: ,31.96779,34.785633,0,21658,33512
48214,33512,ת. מרכזית ראשל''צ/רציפים,רחוב:   עיר: ראשון לציון רציף: 10  קומה: ,31.96779,34.785633,0,21658,33512
48215,33512,ת. מרכזית ראשל''צ/רציפים,רחוב:   עיר: ראשון לציון רציף: 12  קומה: ,31.96779,34.785633,0,21658,33512
48233,33512,ת. מרכזית ראשל''צ/רציפים,רחוב:   עיר: ראשון לציון רציף: 16  קומה: ,31.96779,34.785633,0,21658,33512
48262,33512,ת. מרכזית ראשל''צ/רציפים,רחוב:   עיר: ראשון לציון רציף: 3   קומה: ,31.96779,34.785633,0,21658,33512
49209,36664,משה שרת/פנקס,רחוב: משה שרת 2 עיר: ראשון לציון רציף:  קומה: ,31.995642,34.750332,0,,36664
49283,36749,שדרות רחבעם זאבי/דיסקונט,רחוב: שדרות רחבעם זאבי עיר: ראשון לציון רציף:  קומה: ,31.989129,34.752723,0,,36749
49322,36751,שדרות רחבעם זאבי/דיסקונט,רחוב: שדרות רחבעם זאבי עיר: ראשון לציון רציף:  קומה: ,31.988594,34.753272,0,,36751
50126,36926,שלמה לוי/שער יפו,רחוב: שלמה לוי עיר: ראשון לציון רציף:  קומה: ,31.962154,34.827882,0,,36926
50130,36925,שלמה לוי/ירושלים,רחוב: שלמה לוי 8 עיר: ראשון לציון רציף:  קומה: ,31.960491,34.828193,0,,36925
50206,36988,שדרות משה דיין/נדב בסקינד,רחוב: שדרות משה דיין 11 עיר: ראשון לציון רציף:  קומה: ,31.984346,34.767163,0,,36988
50215,36990,שדרות משה דיין/אברהם בר,רחוב: שדרות משה דיין עיר: ראשון לציון רציף:  קומה: ,31.982339,34.771198,0,,36990
50249,37002,אברהם בר/ילדי טהרן,רחוב: אברהם בר עיר: ראשון לציון רציף:  קומה: ,31.984075,34.773098,0,,37002
50250,37003,אברהם בר/דוד סחרוב,רחוב: אברהם בר 13 עיר: ראשון לציון רציף:  קומה: ,31.98812,34.775305,0,,37003
50251,37010,קניון הזהב/אברהם בר,רחוב: אברהם בר עיר: ראשון לציון רציף:  קומה: ,31.989364,34.776058,0,,37010
50252,37001,אברהם בר/ילדי טהרן,רחוב: אברהם בר 2 עיר: ראשון לציון רציף:  קומה: ,31.983014,34.772199,0,,37001
50253,37004,קניון הזהב/אברהם בר,רחוב: אברהם בר עיר: ראשון לציון רציף:  קומה: ,31.989385,34.776371,0,,37004
50254,37011,שייקה דן/לזרוב,רחוב: שייקה דן עיר: ראשון לציון רציף:  קומה: ,31.991695,34.776876,0,,37011
50260,37023,שדרות משה דיין/יוסף לישנסקי,רחוב: שדרות משה דיין 32 עיר: ראשון לציון רציף:  קומה: ,31.986351,34.762775,0,,37023
50788,37496,כביש 44/דרך חיים הרצוג,רחוב: 44 עיר: ראשון לציון רציף:  קומה: ,31.974783,34.840117,0,,37496
50790,37494,כביש 4311/התגלית,רחוב: 4311 עיר: ראשון לציון רציף:  קומה: ,31.94849,34.762274,0,,37494
50843,37516,הר סיני/סעדיה גאון,רחוב: הר סיני 1 עיר: ראשון לציון רציף:  קומה: ,31.946036,34.827446,0,,37516
50894,37567,בנימין שמוטקין/התעשיין,רחוב: בנימין שמוטקין 48 עיר: ראשון לציון רציף:  קומה: ,31.983695,34.814951,0,,37567
51920,2883,תחנה תפעולית/חניון מעוין שורק,רחוב: השגשוג עיר: ראשון לציון רציף:  קומה: ,31.953053,34.776262,0,,2883
52113,3404,ראשון לציון/שרגא רפאלי,רחוב: ראשון לציון עיר: פתח תקווה רציף:  קומה: ,32.105077,34.87624,0,,3404
